order_id,order_date,product_id,product_category,price,discount_percent,quantity_sold,customer_region,payment_method,rating,review_count,discounted_price,total_revenue
283,2022-09-13,6088,Home & Garden,125.45,5,2,North America,PayPal,2.2,541,119.18,238.36
284,2022-03-19,1190,Books,763.81,10,1,Europe,UPI,4.2,252,687.43,687.43
285,2023-03-30,1980,Beauty,457.66,5,9,Asia,Credit Card,3.5,1893,434.78,3912.99
286,2023-07-18,3975,Books,814.52,30,6,Europe,PayPal,4.8,1321,570.16,3420.98
287,2022-04-11,7102,Fashion,146.72,15,7,Europe,Cash,2.0,712,124.71,872.98
288,2022-02-21,2184,Sports,388.72,5,2,Europe,PayPal,1.2,417,369.28,738.57
289,2023-10-30,4327,Fashion,188.23,25,6,Middle East,Debit Card,2.1,468,141.17,847.03
290,2023-07-08,4394,Books,70.58,0,9,Europe,Credit Card,2.3,692,70.58,635.22
291,2022-01-16,9319,Home & Garden,955.79,15,8,Asia,Credit Card,2.4,1467,812.42,6499.37
292,2022-04-06,2816,Fashion,729.38,30,8,Europe,UPI,4.6,1985,510.57,4084.53
293,2022-08-31,6854,Books,332.35,15,6,Asia,Cash,4.8,1552,282.5,1694.98
294,2022-06-20,7709,Fashion,253.69,20,5,North America,Wallet,1.1,494,202.95,1014.76
295,2023-02-21,1569,Books,212.28,25,7,Middle East,Debit Card,1.4,1605,159.21,1114.47
296,2023-05-13,6442,Sports,52.58,0,9,Asia,PayPal,1.7,167,52.58,473.22
297,2023-05-08,2895,Home & Garden,111.64,30,3,North America,Credit Card,4.2,607,78.15,234.44
298,2022-08-07,3733,Sports,111.88,25,2,Asia,UPI,3.0,1424,83.91,167.82
299,2023-02-15,4863,Sports,669.6,0,9,Middle East,Wallet,3.5,1658,669.6,6026.4
300,2022-03-02,8455,Books,598.76,10,8,Europe,Wallet,1.6,844,538.88,4311.07
301,2022-06-18,5014,Beauty,572.51,5,3,Middle East,PayPal,3.4,993,543.88,1631.65
302,2023-01-24,2686,Fashion,737.12,5,8,Asia,Credit Card,1.5,1348,700.26,5602.11
303,2022-01-03,4009,Fashion,258.66,25,1,Europe,PayPal,4.2,1588,194.0,194.0
304,2023-02-04,8806,Fashion,349.05,10,3,Middle East,Credit Card,3.8,970,314.15,942.44
305,2022-09-29,1154,Home & Garden,135.43,5,6,Middle East,Credit Card,1.1,853,128.66,771.95
306,2023-04-11,2409,Fashion,591.83,30,4,North America,Wallet,1.1,1332,414.28,1657.12
307,2022-10-20,1784,Sports,933.58,30,8,Europe,Debit Card,2.7,1203,653.51,5228.05
308,2023-03-10,9096,Beauty,864.51,10,8,Middle East,PayPal,1.7,1866,778.06,6224.47
309,2023-12-15,8560,Fashion,559.45,15,9,Asia,PayPal,3.9,464,475.53,4279.79
310,2023-07-24,8343,Beauty,648.16,15,5,Europe,Cash,3.8,1583,550.94,2754.68
311,2023-11-09,8206,Books,992.39,10,7,Middle East,PayPal,1.7,1699,893.15,6252.06
312,2023-05-14,6596,Books,522.18,20,2,Europe,Debit Card,1.8,1396,417.74,835.49
313,2022-06-08,6801,Home & Garden,871.88,0,6,Asia,UPI,3.0,344,871.88,5231.28
314,2022-07-14,3806,Fashion,505.65,30,4,North America,PayPal,4.8,389,353.96,1415.82
315,2022-10-31,1537,Electronics,57.39,15,8,Asia,UPI,3.5,1238,48.78,390.25
316,2022-08-11,6986,Home & Garden,935.31,25,9,Middle East,Cash,2.8,230,701.48,6313.34
317,2022-03-01,2841,Sports,120.76,0,2,Europe,Wallet,4.7,800,120.76,241.52
318,2023-08-17,9716,Home & Garden,707.15,20,6,Middle East,Credit Card,3.7,435,565.72,3394.32
319,2023-07-10,7971,Fashion,245.58,15,6,Europe,Cash,3.1,1814,208.74,1252.46
320,2022-03-04,6625,Sports,902.03,30,7,Middle East,Wallet,1.2,480,631.42,4419.95
321,2022-11-18,3950,Fashion,208.48,0,2,Europe,Cash,4.6,704,208.48,416.96
322,2022-02-28,8992,Sports,148.67,25,3,Middle East,PayPal,4.6,578,111.5,334.51
323,2022-02-21,5780,Electronics,444.33,10,8,Middle East,Credit Card,2.5,1396,399.9,3199.18
324,2023-08-22,3368,Electronics,501.71,10,9,North America,UPI,3.4,1639,451.54,4063.85
325,2023-05-04,7655,Home & Garden,820.74,30,3,Asia,Cash,4.2,982,574.52,1723.55
326,2023-05-30,9173,Books,764.78,25,3,Asia,Cash,1.2,1078,573.58,1720.76
327,2023-06-28,5495,Home & Garden,334.99,15,4,Europe,Debit Card,1.4,808,284.74,1138.97
328,2022-06-11,7002,Fashion,391.1,5,5,Middle East,Debit Card,2.9,1907,371.54,1857.72
329,2022-02-28,7614,Electronics,580.9,20,4,North America,PayPal,4.3,1344,464.72,1858.88
330,2023-06-05,6919,Electronics,556.06,20,7,Middle East,PayPal,2.7,1549,444.85,3113.94
331,2022-03-24,1853,Home & Garden,863.43,15,4,North America,PayPal,1.3,968,733.92,2935.66
332,2022-07-10,5146,Fashion,477.75,25,9,North America,PayPal,4.6,1736,358.31,3224.81
333,2022-03-12,4769,Home & Garden,894.57,5,1,Europe,Credit Card,1.1,1945,849.84,849.84
334,2023-09-02,1574,Home & Garden,213.02,20,6,North America,Wallet,4.8,1516,170.42,1022.5
335,2022-03-11,2148,Home & Garden,868.95,25,7,Middle East,Cash,4.2,1044,651.71,4561.99
336,2023-11-23,7293,Fashion,311.25,25,7,Middle East,Debit Card,4.1,1135,233.44,1634.06
337,2022-08-29,7457,Books,791.37,5,7,Europe,Cash,1.2,1875,751.8,5262.61
338,2023-02-18,8509,Electronics,569.73,5,2,Asia,Debit Card,4.6,859,541.24,1082.49
339,2022-05-03,5777,Sports,876.81,30,3,Asia,Cash,4.3,1903,613.77,1841.3
340,2023-08-07,4854,Fashion,238.94,25,6,Asia,Cash,3.9,1215,179.2,1075.23
341,2022-09-10,3491,Fashion,704.48,15,9,Europe,Cash,2.6,1035,598.81,5389.27
342,2023-08-16,4124,Fashion,850.47,0,9,Europe,Debit Card,4.0,481,850.47,7654.23
343,2023-09-01,6691,Home & Garden,778.92,25,2,Asia,Credit Card,2.7,800,584.19,1168.38
344,2022-02-10,4051,Home & Garden,570.34,20,8,Europe,PayPal,2.3,1161,456.27,3650.18
345,2023-09-27,1004,Fashion,678.65,5,1,North America,PayPal,2.9,1896,644.72,644.72
346,2022-03-25,6222,Electronics,204.55,10,1,North America,Debit Card,3.0,151,184.1,184.1
347,2023-03-06,6315,Sports,224.3,20,7,Europe,Credit Card,1.9,380,179.44,1256.08
348,2023-11-05,5869,Books,274.62,15,8,North America,Debit Card,4.5,771,233.43,1867.42
349,2023-08-21,1876,Beauty,829.73,20,7,Europe,Cash,3.3,393,663.78,4646.49
350,2023-08-02,8027,Electronics,175.77,15,9,Middle East,Wallet,4.5,701,149.4,1344.64
351,2023-06-20,5142,Electronics,305.93,20,6,Middle East,Cash,1.9,188,244.74,1468.46
352,2022-11-20,7966,Beauty,921.23,10,4,Asia,UPI,3.1,930,829.11,3316.43
353,2022-09-25,8079,Beauty,757.68,0,1,Asia,Cash,2.7,1807,757.68,757.68
354,2022-07-29,8987,Fashion,735.79,25,3,Europe,Credit Card,2.6,825,551.84,1655.53
355,2023-11-17,7799,Sports,460.59,15,1,Middle East,Credit Card,2.5,769,391.5,391.5
356,2022-11-18,5465,Electronics,705.34,20,1,Europe,Wallet,2.8,987,564.27,564.27
357,2022-09-02,1635,Electronics,570.07,15,6,North America,UPI,1.5,1427,484.56,2907.36
358,2022-09-29,2693,Books,80.75,30,4,North America,Cash,2.7,1568,56.52,226.1
359,2023-02-10,5752,Beauty,580.76,30,5,Europe,Debit Card,2.0,1339,406.53,2032.66
360,2022-05-15,9311,Beauty,457.72,25,7,Middle East,UPI,1.7,1587,343.29,2403.03
361,2023-11-19,1830,Electronics,122.82,10,7,Europe,UPI,1.7,1229,110.54,773.77
362,2023-10-23,6177,Beauty,350.82,5,7,Europe,PayPal,4.7,173,333.28,2332.95
363,2022-11-04,9932,Fashion,895.85,20,2,Asia,UPI,2.2,1245,716.68,1433.36
364,2023-04-14,9308,Books,805.67,5,6,Asia,Cash,4.2,236,765.39,4592.32
365,2022-11-20,6949,Electronics,914.76,15,4,North America,PayPal,4.9,538,777.55,3110.18
366,2022-03-16,3838,Home & Garden,719.91,30,6,North America,Cash,4.7,345,503.94,3023.62
367,2022-01-10,2150,Books,636.23,30,1,Europe,Debit Card,1.5,1743,445.36,445.36
368,2023-04-15,8560,Home & Garden,147.85,0,1,North America,UPI,2.4,1693,147.85,147.85
369,2023-09-29,2931,Fashion,116.14,0,2,Middle East,Cash,1.6,1531,116.14,232.28
370,2023-07-31,2664,Books,254.29,30,7,North America,Debit Card,3.9,1107,178.0,1246.02
371,2022-04-13,2081,Home & Garden,321.06,0,5,Asia,Credit Card,1.4,1800,321.06,1605.3
372,2022-03-17,1512,Beauty,610.97,15,4,Europe,UPI,3.2,1314,519.32,2077.3
373,2023-07-05,8805,Electronics,878.54,20,9,Europe,Credit Card,4.2,1939,702.83,6325.49
374,2022-08-07,6237,Books,891.82,10,2,North America,Cash,4.6,1751,802.64,1605.28
375,2023-06-03,1559,Sports,685.53,0,1,Europe,Cash,3.8,1554,685.53,685.53
376,2022-09-29,4672,Electronics,578.17,20,7,North America,Debit Card,2.2,1709,462.54,3237.75
377,2022-05-16,8404,Books,251.94,10,8,Middle East,Debit Card,2.4,1732,226.75,1813.97
378,2022-12-24,4343,Electronics,938.57,25,2,Asia,Debit Card,2.2,346,703.93,1407.86
379,2022-03-12,5070,Home & Garden,674.4,10,2,Asia,UPI,1.0,818,606.96,1213.92
380,2022-09-08,1580,Books,538.12,25,2,Asia,Debit Card,2.1,437,403.59,807.18
381,2023-01-14,8004,Books,112.92,5,9,North America,Wallet,4.8,539,107.27,965.47
382,2022-10-19,9130,Beauty,827.62,10,5,Middle East,PayPal,1.2,1884,744.86,3724.29
383,2022-06-11,4147,Books,355.5,20,3,North America,PayPal,3.3,128,284.4,853.2
384,2023-03-25,5249,Sports,901.58,10,4,Middle East,UPI,4.1,1455,811.42,3245.69
385,2023-07-11,2679,Beauty,176.73,15,6,Europe,Wallet,3.3,1622,150.22,901.32
386,2023-12-22,4506,Sports,58.11,5,4,Middle East,UPI,4.9,700,55.2,220.82
387,2022-11-06,8253,Home & Garden,440.38,10,6,Middle East,UPI,2.3,198,396.34,2378.05
388,2023-09-19,3744,Sports,87.52,25,7,Middle East,PayPal,1.8,1279,65.64,459.48
389,2023-11-01,6188,Fashion,71.18,25,8,Middle East,Credit Card,2.1,1321,53.39,427.08
390,2023-06-26,3141,Sports,716.59,10,7,Asia,Wallet,4.2,937,644.93,4514.52
391,2022-01-09,7617,Books,264.8,30,6,Europe,Cash,3.3,1002,185.36,1112.16
392,2023-11-15,3479,Electronics,642.46,25,7,Middle East,Cash,2.5,1284,481.84,3372.92
393,2023-07-22,7484,Beauty,575.12,0,8,Middle East,Debit Card,1.9,883,575.12,4600.96
394,2022-11-03,8421,Beauty,149.35,5,2,Europe,Cash,1.7,1606,141.88,283.76
395,2023-11-11,5452,Beauty,391.92,10,9,Asia,Debit Card,1.4,598,352.73,3174.55
396,2022-04-17,6881,Electronics,75.4,0,7,Asia,UPI,3.7,575,75.4,527.8
397,2022-05-18,7665,Sports,427.46,5,9,Europe,UPI,3.5,1212,406.09,3654.78
398,2022-09-28,3849,Home & Garden,190.54,15,1,Asia,Credit Card,1.1,1805,161.96,161.96
399,2022-04-29,8390,Fashion,105.35,10,6,Asia,UPI,2.2,600,94.82,568.89
400,2022-04-20,7905,Books,323.82,0,9,North America,PayPal,3.0,250,323.82,2914.38
401,2023-07-21,3489,Home & Garden,13.39,20,6,Asia,UPI,2.1,810,10.71,64.27
402,2022-06-09,5611,Beauty,760.19,25,7,North America,Credit Card,1.0,865,570.14,3991.0
403,2022-10-06,3839,Books,166.6,15,5,North America,Wallet,3.3,1828,141.61,708.05
404,2022-10-16,9527,Sports,629.58,10,7,Middle East,UPI,3.0,805,566.62,3966.35
405,2023-09-12,6878,Home & Garden,834.26,5,6,Middle East,Debit Card,2.2,1366,792.55,4755.28
406,2022-08-04,7303,Fashion,918.07,25,8,Middle East,PayPal,4.7,1442,688.55,5508.42
407,2022-12-18,1851,Beauty,562.0,30,3,North America,PayPal,1.8,153,393.4,1180.2
408,2022-07-28,2687,Sports,790.4,5,1,Asia,UPI,3.2,163,750.88,750.88
409,2023-12-05,7833,Home & Garden,460.22,25,9,Asia,Credit Card,3.6,373,345.16,3106.48
410,2023-10-12,3427,Fashion,495.28,0,3,Middle East,Cash,3.9,645,495.28,1485.84
411,2022-09-28,5000,Home & Garden,551.3,5,3,North America,Credit Card,2.9,1422,523.73,1571.2
412,2023-06-02,6052,Beauty,673.44,10,4,North America,Credit Card,1.9,655,606.1,2424.38
413,2023-05-16,3738,Sports,673.22,0,5,North America,Debit Card,4.1,941,673.22,3366.1
414,2022-09-15,6732,Books,787.52,30,8,Europe,Wallet,4.1,1341,551.26,4410.11
415,2022-02-22,6387,Home & Garden,620.77,25,8,Asia,UPI,1.8,640,465.58,3724.62
416,2022-04-05,9002,Electronics,883.81,20,8,North America,Credit Card,1.7,495,707.05,5656.38
417,2023-10-12,6536,Beauty,712.14,0,1,Middle East,Cash,2.6,1476,712.14,712.14
418,2023-03-10,4913,Fashion,929.66,10,8,Europe,Wallet,3.7,469,836.69,6693.55
419,2022-10-11,2066,Fashion,752.93,10,5,North America,Wallet,2.8,705,677.64,3388.18
420,2022-02-15,8723,Electronics,741.32,5,3,Middle East,UPI,1.1,1619,704.25,2112.76
421,2022-01-04,5380,Electronics,861.79,25,5,Middle East,Cash,2.3,154,646.34,3231.71
422,2022-12-08,5107,Sports,659.25,15,5,Europe,Wallet,4.7,1852,560.36,2801.81
423,2022-05-14,6726,Electronics,187.78,0,1,Middle East,Cash,1.6,334,187.78,187.78
424,2023-10-15,4373,Beauty,92.14,0,9,Middle East,Cash,1.4,1958,92.14,829.26
425,2022-09-26,9945,Home & Garden,322.67,15,5,North America,PayPal,3.1,1250,274.27,1371.35
426,2022-06-15,3082,Electronics,816.25,25,2,North America,PayPal,4.6,1800,612.19,1224.38
427,2023-03-29,9967,Beauty,31.49,15,2,Asia,Debit Card,1.7,803,26.77,53.53
428,2023-07-19,7748,Books,158.54,5,7,Europe,UPI,3.0,613,150.61,1054.29
429,2023-12-24,1417,Electronics,115.05,30,9,Asia,PayPal,4.5,1481,80.54,724.82
430,2023-03-14,9306,Books,46.8,10,5,Middle East,Cash,3.6,335,42.12,210.6
431,2023-07-29,9808,Home & Garden,812.18,30,4,Europe,Cash,1.9,315,568.53,2274.1
432,2022-01-10,4974,Fashion,286.79,20,2,Asia,PayPal,2.6,1175,229.43,458.86
433,2022-04-25,4267,Home & Garden,731.64,20,4,Asia,Cash,3.0,1241,585.31,2341.25
434,2022-03-19,1825,Electronics,150.49,20,4,North America,Credit Card,3.9,1497,120.39,481.57
435,2023-12-09,8668,Fashion,414.84,25,9,Asia,PayPal,3.9,884,311.13,2800.17
436,2022-06-02,6745,Home & Garden,125.3,25,7,North America,Debit Card,2.4,1748,93.98,657.82
437,2023-07-13,1412,Books,12.46,25,8,Middle East,Cash,3.9,276,9.35,74.76
438,2022-02-06,8543,Fashion,617.03,10,1,Europe,UPI,4.2,1087,555.33,555.33
439,2023-01-14,8587,Books,486.17,15,7,Asia,Wallet,3.4,1069,413.24,2892.71
440,2023-08-20,1728,Sports,422.47,10,2,Middle East,PayPal,3.8,1145,380.22,760.45
441,2023-07-20,8164,Home & Garden,87.87,30,8,Asia,Debit Card,2.1,587,61.51,492.07
442,2022-06-01,9867,Home & Garden,592.32,15,5,Asia,UPI,1.7,242,503.47,2517.36
443,2023-03-17,6988,Books,782.2,30,4,Europe,Debit Card,3.4,243,547.54,2190.16
444,2022-05-11,3504,Sports,76.57,30,9,Middle East,Credit Card,4.6,1862,53.6,482.39
445,2022-02-12,3967,Fashion,419.32,25,5,Asia,Debit Card,1.7,865,314.49,1572.45
446,2022-11-12,3786,Books,318.44,25,1,Europe,Debit Card,2.0,515,238.83,238.83
447,2023-01-09,2122,Sports,892.96,20,5,Europe,Credit Card,1.6,1840,714.37,3571.84
448,2022-02-10,5079,Books,270.03,0,7,North America,UPI,5.0,967,270.03,1890.21
449,2023-01-02,2571,Beauty,944.84,25,9,Asia,UPI,4.6,1777,708.63,6377.67
450,2022-08-04,6073,Home & Garden,830.12,0,5,Asia,Credit Card,1.7,1474,830.12,4150.6
451,2023-11-30,6104,Beauty,109.16,0,5,Middle East,UPI,2.6,1830,109.16,545.8
452,2022-09-13,3143,Fashion,485.83,0,3,Europe,Cash,2.5,1699,485.83,1457.49
453,2023-11-14,7806,Beauty,652.51,0,5,Middle East,PayPal,4.7,393,652.51,3262.55
454,2022-04-16,8357,Home & Garden,597.14,10,5,Asia,Debit Card,3.1,892,537.43,2687.13
455,2022-12-29,4440,Electronics,682.44,5,4,Europe,PayPal,3.8,677,648.32,2593.27
456,2023-07-28,4766,Sports,432.04,15,6,Asia,Cash,2.7,429,367.23,2203.4
457,2023-02-21,6644,Home & Garden,905.7,20,9,Middle East,Cash,2.8,1072,724.56,6521.04
458,2023-09-28,3914,Home & Garden,277.66,30,3,Europe,Debit Card,1.1,1363,194.36,583.09
459,2022-06-08,5968,Electronics,103.16,0,3,North America,Cash,2.6,734,103.16,309.48
460,2022-08-31,6917,Beauty,978.19,25,6,Middle East,PayPal,1.2,1375,733.64,4401.86
461,2022-06-16,9787,Fashion,655.44,25,5,Asia,UPI,3.3,550,491.58,2457.9
462,2022-07-01,1728,Electronics,662.61,20,8,Europe,Debit Card,4.1,739,530.09,4240.7
463,2023-02-27,2365,Home & Garden,819.35,30,8,Middle East,Credit Card,4.3,1509,573.54,4588.36
464,2022-01-26,5492,Fashion,427.23,25,9,North America,Debit Card,2.1,1385,320.42,2883.8
465,2022-07-03,1698,Books,392.37,25,8,Europe,Credit Card,3.0,464,294.28,2354.22
466,2022-12-07,8186,Home & Garden,949.65,0,5,North America,Debit Card,2.4,626,949.65,4748.25
467,2023-02-26,1395,Electronics,392.91,25,7,Europe,Cash,3.8,1812,294.68,2062.78
468,2023-11-17,8400,Books,87.69,15,8,Europe,Cash,4.5,1522,74.54,596.29
469,2022-09-12,9082,Electronics,314.75,25,5,North America,Wallet,3.6,1002,236.06,1180.31
470,2022-10-01,5171,Sports,874.81,5,3,Middle East,UPI,4.1,276,831.07,2493.21
471,2022-06-13,5360,Fashion,104.01,0,8,Asia,Wallet,3.9,1955,104.01,832.08
472,2023-12-20,3502,Books,719.54,15,7,North America,Wallet,2.3,1781,611.61,4281.26
473,2022-04-21,1717,Beauty,273.74,5,9,Middle East,Cash,1.5,1145,260.05,2340.48
474,2023-01-27,3782,Electronics,748.31,15,5,Europe,Cash,4.7,1217,636.06,3180.32
475,2022-02-09,5946,Home & Garden,519.41,15,7,Europe,Credit Card,3.8,1532,441.5,3090.49
476,2023-04-27,6486,Books,640.21,20,4,Middle East,Wallet,3.4,1767,512.17,2048.67
477,2022-08-16,9335,Electronics,250.76,0,1,Asia,Cash,4.0,937,250.76,250.76
478,2022-07-24,5980,Electronics,176.44,10,3,Europe,Cash,4.2,405,158.8,476.39
479,2023-04-17,8266,Electronics,72.68,10,4,Europe,PayPal,2.4,1352,65.41,261.65
480,2022-12-25,5491,Books,827.32,25,9,North America,Wallet,2.8,1927,620.49,5584.41
481,2022-11-09,8192,Books,713.38,0,4,Asia,PayPal,3.6,1507,713.38,2853.52
482,2022-08-22,6588,Electronics,300.42,30,8,Middle East,Credit Card,3.9,1763,210.29,1682.35
483,2022-08-17,8651,Beauty,838.54,15,4,Middle East,Cash,2.6,1651,712.76,2851.04
484,2022-01-25,4636,Home & Garden,835.36,0,7,Middle East,PayPal,1.2,1227,835.36,5847.52
485,2023-11-07,2167,Fashion,146.38,0,8,Europe,Cash,3.3,819,146.38,1171.04
486,2022-07-17,2062,Electronics,716.55,5,6,North America,PayPal,3.7,1907,680.72,4084.34
487,2023-02-13,3156,Beauty,299.36,25,2,North America,PayPal,4.5,1705,224.52,449.04
488,2022-12-03,8860,Fashion,472.52,25,9,North America,UPI,4.0,1050,354.39,3189.51
489,2022-10-13,6161,Electronics,435.84,5,4,North America,Debit Card,4.0,637,414.05,1656.19
490,2022-03-13,6305,Fashion,604.18,0,6,North America,Cash,1.6,1849,604.18,3625.08
491,2022-10-13,7541,Electronics,353.66,20,9,Europe,Cash,4.5,452,282.93,2546.35
492,2022-12-26,5729,Books,82.52,30,1,Europe,UPI,3.8,1624,57.76,57.76
493,2023-10-19,8330,Electronics,675.92,20,4,North America,PayPal,4.8,695,540.74,2162.94
494,2023-06-06,6334,Electronics,960.97,5,4,Asia,PayPal,3.6,1319,912.92,3651.69
495,2023-02-14,9924,Electronics,671.19,25,5,Asia,PayPal,3.0,551,503.39,2516.96
496,2023-11-27,5330,Electronics,544.21,30,4,Middle East,PayPal,2.5,1809,380.95,1523.79
497,2023-07-04,9010,Beauty,171.99,30,2,Asia,Credit Card,3.0,417,120.39,240.79
498,2022-12-06,7801,Sports,628.93,25,9,Asia,Credit Card,1.3,996,471.7,4245.28
499,2022-01-29,5846,Beauty,614.98,15,4,Middle East,PayPal,2.8,1484,522.73,2090.93
500,2022-04-29,7731,Beauty,622.57,5,1,Middle East,UPI,4.3,1373,591.44,591.44
501,2022-09-25,8241,Books,893.39,25,7,North America,Wallet,2.6,769,670.04,4690.3
502,2022-07-02,1953,Electronics,719.16,20,2,Europe,PayPal,3.9,1532,575.33,1150.66
503,2023-08-18,3539,Beauty,785.57,10,9,North America,Credit Card,4.7,111,707.01,6363.12
504,2022-09-29,8056,Fashion,320.21,20,3,North America,Credit Card,2.5,1918,256.17,768.5
505,2022-02-09,2542,Electronics,277.67,25,9,North America,Wallet,1.9,787,208.25,1874.27
506,2022-04-22,6293,Books,214.71,0,2,Europe,UPI,1.3,976,214.71,429.42
507,2023-09-03,2191,Home & Garden,780.59,25,6,Asia,UPI,2.7,102,585.44,3512.66
508,2023-03-21,7313,Home & Garden,701.6,0,9,Asia,UPI,4.2,357,701.6,6314.4
509,2022-12-20,7938,Books,348.67,15,9,Middle East,Debit Card,1.4,1944,296.37,2667.33
510,2022-11-18,3681,Fashion,149.7,10,3,Asia,Cash,3.9,1487,134.73,404.19
511,2023-03-23,2540,Home & Garden,848.2,0,1,Middle East,Debit Card,2.5,1233,848.2,848.2
512,2023-09-13,7172,Books,390.44,20,7,North America,Debit Card,3.2,1510,312.35,2186.46
513,2023-06-08,6541,Home & Garden,197.85,10,4,Middle East,Credit Card,4.6,641,178.06,712.26
514,2022-04-29,2365,Electronics,152.97,25,9,Middle East,Wallet,2.3,602,114.73,1032.55
515,2023-01-30,9691,Sports,920.48,0,9,Europe,Credit Card,3.8,1148,920.48,8284.32
516,2023-08-14,9702,Sports,138.86,10,2,Asia,Credit Card,3.5,397,124.97,249.95
517,2022-07-14,8494,Beauty,366.08,5,7,Europe,Credit Card,4.4,1813,347.78,2434.43
518,2022-09-18,5312,Books,635.87,25,8,Middle East,Debit Card,1.2,539,476.9,3815.22
519,2022-02-15,2324,Electronics,414.0,10,1,Europe,Debit Card,3.7,1489,372.6,372.6
520,2023-12-27,4141,Fashion,482.69,10,5,North America,Wallet,2.4,1872,434.42,2172.1
521,2023-03-23,8419,Fashion,804.6,30,5,Asia,PayPal,1.6,1621,563.22,2816.1
522,2022-01-02,4486,Electronics,999.24,20,2,Asia,Debit Card,4.8,1811,799.39,1598.78
523,2023-06-17,2810,Electronics,472.55,20,9,North America,Debit Card,3.7,1236,378.04,3402.36
524,2023-07-06,7588,Fashion,385.04,25,3,Asia,UPI,2.3,1907,288.78,866.34
525,2023-12-05,3923,Books,412.7,0,4,Middle East,PayPal,1.2,227,412.7,1650.8
526,2023-11-18,6301,Home & Garden,375.42,5,5,Asia,UPI,4.6,177,356.65,1783.24
527,2022-07-21,5186,Beauty,479.03,25,4,Asia,Credit Card,3.7,538,359.27,1437.09
528,2023-01-08,9905,Beauty,339.78,5,6,Middle East,UPI,3.4,955,322.79,1936.75
529,2023-03-18,6977,Beauty,467.99,30,1,North America,Cash,2.5,303,327.59,327.59
530,2022-03-13,5268,Electronics,946.0,10,6,Europe,PayPal,1.5,507,851.4,5108.4
531,2023-11-12,5748,Fashion,293.35,10,5,Europe,UPI,3.2,1313,264.02,1320.08
532,2022-12-05,5849,Fashion,655.36,5,3,Middle East,Credit Card,4.7,266,622.59,1867.78
533,2023-10-01,4709,Fashion,492.06,0,9,North America,Cash,5.0,1098,492.06,4428.54
534,2022-11-18,7619,Home & Garden,735.07,10,3,North America,Debit Card,1.5,1932,661.56,1984.69
535,2023-11-11,9647,Fashion,477.57,15,5,North America,Cash,2.5,502,405.93,2029.67
536,2022-05-08,4072,Fashion,168.94,30,1,North America,Debit Card,2.7,1911,118.26,118.26
537,2022-11-04,7530,Sports,873.69,20,5,North America,Wallet,3.5,827,698.95,3494.76
538,2023-06-04,1504,Home & Garden,679.01,20,6,Europe,Cash,4.3,1448,543.21,3259.25
539,2022-11-13,2214,Electronics,530.61,5,1,Asia,Wallet,1.3,1144,504.08,504.08
540,2023-11-14,2531,Home & Garden,832.77,20,8,Europe,Cash,1.3,1541,666.22,5329.73
541,2023-02-23,8576,Electronics,976.42,0,5,Asia,Debit Card,3.3,1498,976.42,4882.1
542,2022-12-01,1823,Sports,415.31,20,6,Asia,PayPal,1.2,896,332.25,1993.49
543,2023-02-17,1928,Beauty,359.53,0,2,North America,Wallet,3.5,1604,359.53,719.06
544,2023-12-15,6029,Books,756.06,5,9,Middle East,Debit Card,3.6,409,718.26,6464.31
545,2022-10-30,1133,Home & Garden,460.06,0,8,Middle East,Debit Card,3.1,349,460.06,3680.48
546,2023-07-22,3105,Electronics,94.91,5,8,Middle East,Wallet,4.6,380,90.16,721.32
547,2022-05-11,4627,Electronics,360.87,0,6,Asia,UPI,4.1,1140,360.87,2165.22
548,2022-07-16,7316,Sports,810.55,15,4,North America,Credit Card,4.2,186,688.97,2755.87
549,2023-03-07,2852,Electronics,709.63,5,2,Middle East,Debit Card,3.1,1539,674.15,1348.3
550,2023-11-12,5910,Electronics,864.22,5,9,Europe,Wallet,1.3,919,821.01,7389.08
